4/14/2019 1:47	The file contains frame by frame data of location for 3 tracked objects 													
The coordinate system is in Unity world coordinates.														
-------------------------------------------------														
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	GazeX	GazeY	GazeZ
4204	47546.3	-1	6.5	10	-6.2	6.950252	10.18361	-6.93323	6.910121	9.892334	-6.487213	9.110724	6.40607	4.75
4205	47557.2	-1	6.5	10	-6.2	6.949955	10.1836	-6.932698	6.910151	9.892047	-6.486431	9.060306	6.409906	4.75
4206	47568.6	-1	6.5	10	-6.2	6.949736	10.18354	-6.9322	6.910184	9.891708	-6.485627	9.070169	6.406756	4.75
4207	47579.61	-1	6.5	10	-6.2	6.949566	10.18355	-6.931758	6.910256	9.891443	-6.48483	9.022872	6.410813	4.75
4208	47590.68	-1	6.5	10	-6.2	6.949373	10.18351	-6.931229	6.910294	9.891215	-6.483973	9.016601	6.404636	4.75
4209	47602.04	-1	6.5	10	-6.2	6.949206	10.18351	-6.930754	6.910347	9.890991	-6.483099	9.024614	6.399917	4.75
4210	47613.04	-1	6.5	10	-6.2	6.949023	10.18348	-6.930167	6.910425	9.890804	-6.482206	9.0085	6.427942	4.75
4211	47624.34	-1	6.5	10	-6.2	6.948851	10.18343	-6.929652	6.910554	9.890587	-6.481381	9.016924	6.424242	4.75
4212	47635.32	-1	6.5	10	-6.2	6.948711	10.18336	-6.929145	6.910608	9.890507	-6.480446	9.003695	6.433013	4.75
4213	47646.39	-1	6.5	10	-6.2	6.948567	10.18328	-6.92864	6.910721	9.890447	-6.479538	9.011139	6.430552	4.75
4214	47657.73	-1	6.5	10	-6.2	6.948381	10.1832	-6.928088	6.910887	9.890458	-6.478488	9.006023	6.427811	4.75
4215	47669.08	-1	6.5	10	-6.2	6.948244	10.18307	-6.927554	6.911071	9.890551	-6.477242	9.013406	6.426628	4.75
4216	47679.93	-1	6.5	10	-6.2	6.948042	10.18299	-6.92697	6.911259	9.890633	-6.476104	9.006944	6.422733	4.75
4217	47690.97	-1	6.5	10	-6.2	6.947852	10.18291	-6.926357	6.911498	9.890852	-6.47478	9.016467	6.419082	4.75
4218	47702.46	-1	6.5	10	-6.2	6.947706	10.18284	-6.925741	6.911799	9.891084	-6.47337	9.009942	6.418135	4.75
4219	47713.55	-1	6.5	10	-6.2	6.947491	10.18276	-6.925067	6.912098	9.891317	-6.471972	9.02061	6.413575	4.75
4220	47724.5	-1	6.5	10	-6.2	6.947289	10.18267	-6.924366	6.912363	9.89163	-6.470459	9.00773	6.422577	4.749999
4221	47736.14	-1	6.5	10	-6.2	6.947123	10.18258	-6.923675	6.912755	9.891968	-6.468884	9.016945	6.418476	4.75
4222	47747.14	-1	6.5	10	-6.2	6.946837	10.18246	-6.922827	6.913164	9.892299	-6.467133	9.006189	6.427418	4.75
4223	47758.36	-1	6.5	10	-6.2	6.946569	10.18235	-6.922129	6.913629	9.892544	-6.465459	9.018697	6.423962	4.75
4224	47769.4	-1	6.5	10	-6.2	6.946303	10.18215	-6.92133	6.913869	9.892593	-6.463524	8.999185	6.436368	4.75
4225	47780.52	-1	6.5	10	-6.2	6.946052	10.18207	-6.920599	6.914335	9.892739	-6.461703	9.011333	6.431516	4.750001
4226	47792.07	-1	6.5	10	-6.2	6.945688	10.18199	-6.919809	6.914851	9.892859	-6.459839	8.99856	6.435442	4.75
4227	47803.35	-1	6.5	10	-6.2	6.945426	10.18197	-6.918937	6.915332	9.893124	-6.457879	9.011833	6.427079	4.750001
4228	47814.42	-1	6.5	10	-6.2	6.94517	10.18194	-6.918087	6.915809	9.893241	-6.455757	9.000698	6.456811	4.75
4229	47826.3	-1	6.5	10	-6.2	6.944985	10.18189	-6.917183	6.916265	9.893387	-6.45344	9.011717	6.449001	4.750001
4230	47837.12	-1	6.5	10	-6.2	6.944737	10.18195	-6.916255	6.916643	9.893561	-6.450865	9.021566	6.474787	4.749999
4231	47848.63	-1	6.5	10	-6.2	6.944523	10.18198	-6.915276	6.917113	9.893799	-6.448299	9.033999	6.463903	4.749999
4232	47859.71	-1	6.5	10	-6.2	6.944295	10.18199	-6.914329	6.917705	9.894044	-6.445782	9.049229	6.495691	4.749999
4233	47871.03	-1	6.5	10	-6.2	6.944031	10.18201	-6.913281	6.918147	9.894567	-6.442801	9.063701	6.484354	4.75
4234	47882.13	-1	6.5	10	-6.2	6.943764	10.18204	-6.912258	6.918705	9.895322	-6.439713	9.087262	6.524953	4.75
4235	47893.87	-1	6.5	10	-6.2	6.9436	10.18211	-6.911181	6.919314	9.896349	-6.436284	9.098856	6.512058	4.75
4236	47904.73	-1	6.5	10	-6.2	6.943324	10.18221	-6.910057	6.920032	9.897528	-6.432602	9.12709	6.550436	4.75
4237	47915.69	-1	6.5	10	-6.2	6.943081	10.18226	-6.908922	6.920809	9.899133	-6.428531	9.141633	6.537585	4.749999
4238	47927	-1	6.5	10	-6.2	6.942862	10.1823	-6.907743	6.921581	9.900666	-6.424588	9.162557	6.579418	4.750001
4239	47938.45	-1	6.5	10	-6.2	6.942558	10.1824	-6.906476	6.922431	9.902715	-6.420312	9.179986	6.563943	4.75
4240	47949.41	-1	6.5	10	-6.2	6.942298	10.18248	-6.905251	6.923386	9.904769	-6.415966	9.190627	6.599315	4.75
4241	47960.79	-1	6.5	10	-6.2	6.942008	10.18262	-6.903973	6.924204	9.907178	-6.411321	9.20777	6.582516	4.750001
4242	47971.59	-1	6.5	10	-6.2	6.941699	10.18273	-6.902674	6.925183	9.909446	-6.406641	9.211446	6.614399	4.75
4243	47982.91	-1	6.5	10	-6.2	6.94145	10.1828	-6.901411	6.926322	9.911833	-6.401881	9.227274	6.59978	4.750001
4244	47994.11	-1	6.5	10	-6.2	6.941147	10.18284	-6.900156	6.927636	9.914161	-6.397079	9.22633	6.621878	4.75
4245	48005.41	-1	6.5	10	-6.2	6.940899	10.1828	-6.89886	6.928839	9.916581	-6.392033	9.242398	6.610348	4.749999
4246	48016.35	-1	6.5	10	-6.2	6.940658	10.1828	-6.897619	6.930406	9.918864	-6.387124	9.239732	6.622832	4.75
4247	48027.64	-1	6.5	10	-6.2	6.940511	10.18277	-6.896425	6.931883	9.921307	-6.382129	9.25197	6.612109	4.749999
4248	48038.79	-1	6.5	10	-6.2	6.940273	10.18267	-6.895235	6.933206	9.923852	-6.376829	7.004417	9.993214	-6.387682
4249	48050.84	-1	6.5	10	-6.2	6.940117	10.18256	-6.894116	6.934825	9.926427	-6.371538	7.003876	9.995844	-6.391863
4250	48061.31	-1	6.5	10	-6.2	6.939936	10.18246	-6.893048	6.93704	9.928683	-6.366248	7.0031	9.997868	-6.395399
4251	48072.35	-1	6.5	10	-6.2	6.939792	10.18233	-6.891987	6.938739	9.93131	-6.360749	7.003381	9.999272	-6.395426
4252	48083.36	-1	6.5	10	-6.2	6.939695	10.18222	-6.891038	6.940697	9.933836	-6.355365	7.003305	10.00044	-6.395909
4253	48094.64	-1	6.5	10	-6.2	6.939582	10.18212	-6.890062	6.942991	9.936333	-6.349861	7.003961	10.00151	-6.394972
4254	48105.76	-1	6.5	10	-6.2	6.939489	10.18201	-6.889081	6.94506	9.939075	-6.344261	7.004023	10.00242	-6.394366
4255	48117.03	-1	6.5	10	-6.2	6.93944	10.18193	-6.888117	6.947479	9.941757	-6.338758	7.004834	10.00334	-6.392773
4256	48128.11	-1	6.5	10	-6.2	6.939465	10.18186	-6.887244	6.950227	9.944322	-6.33329	7.00545	10.00412	-6.391385
4257	48139.23	-1	6.5	10	-6.2	6.939467	10.18187	-6.886382	6.952722	9.947135	-6.327701	7.006379	10.0049	-6.389218
4258	48150.36	-1	6.5	10	-6.2	6.939467	10.18183	-6.885554	6.955417	9.949814	-6.322414	7.007349	10.0059	-6.386892
4259	48161.96	-1	6.5	10	-6.2	6.939562	10.18176	-6.884817	6.958601	9.952466	-6.317327	7.008468	10.00668	-6.384963
4260	48172.86	-1	6.5	10	-6.2	6.93958	10.18164	-6.884038	6.961048	9.95523	-6.312744	7.009304	10.00746	-6.383056
4261	48184	-1	6.5	10	-6.2	6.939631	10.18157	-6.883381	6.963819	9.957954	-6.308436	7.010307	10.00824	-6.38131
4262	48195.07	2	6.3	10	-6.5	6.93971	10.18147	-6.882822	6.966553	9.960555	-6.304912	7.010768	10.00872	-6.380575
4263	48206.72	2	6.3	10	-6.5	6.939761	10.18137	-6.882258	6.968795	9.96341	-6.302177	7.011492	10.00972	-6.379848
4264	48217.44	2	6.3	10	-6.5	6.939798	10.18128	-6.881793	6.971083	9.965816	-6.299493	7.011796	10.00979	-6.379547
4265	48228.54	2	6.3	10	-6.5	6.939867	10.18117	-6.881434	6.973425	9.967938	-6.297319	7.012563	10.01052	-6.378898
4266	48239.72	2	6.3	10	-6.5	6.939914	10.18107	-6.881124	6.974846	9.969942	-6.296499	7.012416	10.00997	-6.380083
4267	48250.98	2	6.3	10	-6.5	6.939931	10.18097	-6.880899	6.97646	9.971621	-6.295463	7.012903	10.01063	-6.380021
4268	48262.25	2	6.3	10	-6.5	6.93996	10.18081	-6.880909	6.977542	9.972732	-6.295385	7.012791	10.00972	-6.38135
4269	48273.45	2	6.3	10	-6.5	6.93995	10.18063	-6.880948	6.97758	9.973378	-6.295541	7.012751	10.01006	-6.381667
4270	48284.26	2	6.3	10	-6.5	6.939952	10.1805	-6.881156	6.977592	9.973762	-6.296472	7.012702	10.00865	-6.383362
4271	48298.48	2	6.3	10	-6.5	6.939977	10.18042	-6.881457	6.977376	9.974012	-6.297825	7.012653	10.00821	-6.384922
4272	48306.87	2	6.3	10	-6.5	6.939992	10.18041	-6.881815	6.976182	9.973596	-6.299767	7.012388	10.00768	-6.386529
4273	48317.98	2	6.3	10	-6.5	6.940029	10.18043	-6.882209	6.975107	9.972817	-6.302326	7.01178	10.00783	-6.388519
4274	48329.09	2	6.3	10	-6.5	6.940125	10.18049	-6.882682	6.973738	9.971671	-6.30567	7.011	10.00796	-6.391078
4275	48340.39	2	6.3	10	-6.5	6.940091	10.18049	-6.883139	6.972254	9.970093	-6.308767	7.012035	10.00768	-6.392461
4276	48351.41	2	6.3	10	-6.5	6.940014	10.18059	-6.883615	6.971264	9.968602	-6.311938	7.011444	10.00763	-6.39478
4277	48362.9	2	6.3	10	-6.5	6.940074	10.18069	-6.884279	6.970389	9.96676	-6.315561	7.012132	10.00841	-6.396327
4278	48374.06	2	6.3	10	-6.5	6.940074	10.18072	-6.884966	6.969328	9.964654	-6.318852	7.011546	10.00808	-6.398425
4279	48385.18	2	6.3	10	-6.5	6.940124	10.18079	-6.885752	6.968795	9.962455	-6.322242	7.012317	10.00888	-6.399379
4280	48396.23	2	6.3	10	-6.5	6.940189	10.18084	-6.886621	6.968811	9.960051	-6.325662	7.012029	10.00852	-6.401708
4281	48407.13	2	6.3	10	-6.5	6.940195	10.18083	-6.887522	6.968368	9.957748	-6.329396	7.012249	10.00909	-6.403141
4282	48418.55	2	6.3	10	-6.5	6.940173	10.18085	-6.888562	6.96821	9.955223	-6.333345	7.011908	10.0087	-6.405668
4283	48429.75	2	6.3	10	-6.5	6.940215	10.18084	-6.889715	6.96865	9.952332	-6.337704	7.012029	10.00832	-6.408298
4284	48441.27	2	6.3	10	-6.5	6.940211	10.1809	-6.890816	6.968285	9.949607	-6.34223	7.011617	10.00785	-6.411004
4285	48451.8	2	6.3	10	-6.5	6.940306	10.181	-6.891967	6.968235	9.946671	-6.346816	7.011661	10.00672	-6.413959
4286	48463.08	2	6.3	10	-6.5	6.940425	10.18114	-6.893169	6.968229	9.943427	-6.352221	7.01131	10.00612	-6.417129
4287	48474.5	2	6.3	10	-6.5	6.940494	10.18134	-6.894342	6.96809	9.940339	-6.357178	7.011584	10.00534	-6.419489
4288	48485.63	2	6.3	10	-6.5	6.940583	10.18152	-6.895632	6.968414	9.937004	-6.362551	7.011402	10.00463	-6.422377
4289	48496.75	2	6.3	10	-6.5	6.940619	10.18165	-6.89704	6.968954	9.933805	-6.368084	7.011786	10.00406	-6.424917
4290	48507.85	2	6.3	10	-6.5	6.940691	10.18177	-6.898374	6.969624	9.930777	-6.373775	7.011699	10.00349	-6.428023
4291	48519.29	2	6.3	10	-6.5	6.940863	10.18191	-6.899731	6.970361	9.927777	-6.379408	7.012549	10.00235	-6.43098
4292	48530.3	2	6.3	10	-6.5	6.941163	10.18208	-6.901145	6.971422	9.924853	-6.384871	7.012597	10.00174	-6.433794
4293	48541.25	2	6.3	10	-6.5	6.941451	10.18221	-6.902466	6.972448	9.922181	-6.390276	7.014583	10.00078	-6.435522
4294	48552.57	2	6.3	10	-6.5	6.941833	10.18233	-6.9039	6.973795	9.91936	-6.39571	7.014754	10.00014	-6.438099
4295	48563.68	2	6.3	10	-6.5	6.942193	10.18245	-6.905403	6.975497	9.916692	-6.401073	7.017546	9.99954	-6.438059
4296	48575	2	6.3	10	-6.5	6.94255	10.18244	-6.90692	6.977123	9.914114	-6.406483	7.017861	9.998923	-6.440362
4297	48586.16	2	6.3	10	-6.5	6.942994	10.18247	-6.908458	6.979025	9.911487	-6.411888	7.021077	9.997302	-6.44134
4298	48597.57	2	6.3	10	-6.5	6.943545	10.18253	-6.910041	6.981181	9.909144	-6.41714	7.02153	9.996747	-6.443555
4299	48608.33	2	6.3	10	-6.5	6.94418	10.1825	-6.911576	6.983198	9.907015	-6.422237	7.0257	9.994538	-6.445328
4300	48619.34	2	6.3	10	-6.5	6.944906	10.18255	-6.913111	6.985312	9.904946	-6.427382	7.026134	9.994025	-6.447337
4301	48630.54	2	6.3	10	-6.5	6.94572	10.18262	-6.914625	6.987668	9.903216	-6.432351	7.03276	9.991493	-6.445547
4302	48641.96	2	6.3	10	-6.5	6.946568	10.18277	-6.916038	6.990131	9.901798	-6.437298	7.033075	9.991434	-6.448311
4303	48653.33	2	6.3	10	-6.5	6.947396	10.18291	-6.917454	6.992678	9.900383	-6.442304	7.042872	9.986745	-6.437599
4304	48664.17	2	6.3	10	-6.5	6.948401	10.18304	-6.91894	6.995557	9.899444	-6.447248	7.042757	9.987459	-6.44223
4305	48675.79	2	6.3	10	-6.5	6.94939	10.18316	-6.92038	6.998468	9.898833	-6.452219	10.03787	6.472983	4.75
4306	48686.61	2	6.3	10	-6.5	6.950459	10.18325	-6.921823	7.001338	9.898584	-6.457104	9.991249	6.48495	4.75
4307	48697.74	2	6.3	10	-6.5	6.951832	10.18332	-6.923295	7.004516	9.898415	-6.461865	10.27583	6.438229	4.750001
4308	48709.14	2	6.3	10	-6.5	6.953149	10.18339	-6.924791	7.007731	9.898491	-6.466796	10.2195	6.451509	4.75
4309	48720.13	2	6.3	10	-6.5	6.954428	10.18345	-6.926229	7.010767	9.898429	-6.471629	10.58319	6.416228	4.75
4310	48731.14	2	6.3	10	-6.5	6.955917	10.18343	-6.927792	7.014227	9.898599	-6.476633	10.5189	6.433257	4.75
4311	48742.65	2	6.3	10	-6.5	6.957221	10.18341	-6.929399	7.017665	9.89875	-6.481891	10.88142	6.401709	4.749999
4312	48753.61	2	6.3	10	-6.5	6.958532	10.18338	-6.931068	7.021081	9.89887	-6.487198	10.82005	6.420326	4.75
4313	48764.67	2	6.3	10	-6.5	6.959912	10.18338	-6.932803	7.024572	9.899187	-6.492586	11.19216	6.346785	4.75
4314	48776.35	2	6.3	10	-6.5	6.961313	10.18338	-6.934468	7.028004	9.89949	-6.497984	11.12582	6.364658	4.75
4315	48787.08	2	6.3	10	-6.5	6.962755	10.18355	-6.936059	7.031302	9.899916	-6.503345	11.52699	6.279606	4.75
4316	48798.38	2	6.3	10	-6.5	6.964148	10.18373	-6.937678	7.034595	9.900455	-6.508751	11.4592	6.291932	4.75
4317	48809.56	2	6.3	10	-6.5	6.965568	10.18394	-6.939197	7.03789	9.900885	-6.514093	11.4592	6.291932	4.75
4318	48821.1	2	6.3	10	-6.5	6.966946	10.1842	-6.940733	7.041135	9.901604	-6.519444	11.4592	6.291932	4.75
4319	48832.17	2	6.3	10	-6.5	6.968283	10.18445	-6.942383	7.044546	9.902367	-6.524904	11.4592	6.291932	4.75
4320	48843	2	6.3	10	-6.5	6.969666	10.18462	-6.944015	7.047906	9.903184	-6.530414	11.4592	6.291932	4.75
4321	48854.07	2	6.3	10	-6.5	6.971042	10.18482	-6.945638	7.051044	9.904289	-6.535976	11.4592	6.291932	4.75
4322	48865.23	2	6.3	10	-6.5	6.972406	10.18497	-6.947338	7.054351	9.905386	-6.541458	11.4592	6.291932	4.75
4323	48876.51	2	6.3	10	-6.5	6.973853	10.18515	-6.949008	7.057509	9.90663	-6.547063	11.4592	6.291932	4.75
4324	48887.92	2	6.3	10	-6.5	6.975262	10.18539	-6.950497	7.060299	9.907844	-6.552641	11.4592	6.291932	4.75
4325	48898.8	2	6.3	10	-6.5	6.976617	10.1856	-6.951963	7.063235	9.908868	-6.558179	12.21278	6.736457	4.75
4326	48910.13	2	6.3	10	-6.5	6.978049	10.18574	-6.95348	7.066391	9.909879	-6.563918	12.19676	6.738762	4.75
4327	48921.02	2	6.3	10	-6.5	6.979426	10.18584	-6.95495	7.069369	9.910843	-6.569562	12.18137	6.741292	4.75
4328	48932.23	2	6.3	10	-6.5	6.980717	10.18583	-6.956439	7.072654	9.911615	-6.575078	12.16658	6.744697	4.75
4329	48943.61	2	6.3	10	-6.5	6.98191	10.18585	-6.957662	7.075945	9.912264	-6.580593	13.40786	6.725516	4.750001
4330	48954.72	2	6.3	10	-6.5	6.983222	10.18578	-6.959079	7.07923	9.912899	-6.585908	13.3913	6.729364	4.75
4331	48966.07	2	6.3	10	-6.5	6.984444	10.18572	-6.960506	7.0825	9.913395	-6.591148	14.11856	6.639525	4.750001
4332	48977.03	2	6.3	10	-6.5	6.985642	10.18563	-6.961707	7.085658	9.913706	-6.596149	14.10281	6.643286	4.75
4333	48988.64	2	6.3	10	-6.5	6.986852	10.18557	-6.962916	7.088886	9.913984	-6.601239	14.08697	6.646725	4.75
4334	48999.59	2	6.3	10	-6.5	6.987925	10.18551	-6.964145	7.092063	9.913988	-6.606287	14.74288	6.584815	4.749999
4335	49010.74	2	6.3	10	-6.5	6.989117	10.18544	-6.965284	7.095194	9.913961	-6.611058	14.72657	6.588338	4.75
4336	49021.71	2	6.3	10	-6.5	6.99028	10.18533	-6.966365	7.098588	9.913821	-6.616064	14.72657	6.588338	4.75
4337	49032.88	2	6.3	10	-6.5	6.991524	10.18512	-6.967483	7.101979	9.913714	-6.620722	14.72657	6.588338	4.75
4338	49044.04	2	6.3	10	-6.5	6.992665	10.18491	-6.968533	7.105397	9.913615	-6.625532	14.72657	6.588338	4.75
4339	49055.19	2	6.3	10	-6.5	6.993819	10.18468	-6.969597	7.10892	9.91345	-6.630411	14.72657	6.588338	4.75
4340	49066.28	2	6.3	10	-6.5	6.994945	10.18449	-6.970604	7.112578	9.913406	-6.634966	14.72657	6.588338	4.75
4341	49077.85	2	6.3	10	-6.5	6.996037	10.18432	-6.971489	7.1163	9.913395	-6.639661	14.72657	6.588338	4.75
4342	49088.96	2	6.3	10	-6.5	6.9971	10.18427	-6.972244	7.120021	9.913375	-6.644289	14.72657	6.588338	4.75
4343	49099.86	2	6.3	10	-6.5	6.998192	10.18414	-6.972991	7.123985	9.913321	-6.648655	14.72657	6.588338	4.75
4344	49111.02	2	6.3	10	-6.5	6.999346	10.18405	-6.973807	7.128078	9.913265	-6.653303	14.72657	6.588338	4.75
4345	49122.14	2	6.3	10	-6.5	7.000358	10.18399	-6.974441	7.132119	9.913132	-6.657691	14.72657	6.588338	4.75
4346	49133.55	2	6.3	10	-6.5	7.00122	10.18387	-6.975102	7.136282	9.912949	-6.661982	17.28614	6.119365	4.75
4347	49144.89	2	6.3	10	-6.5	7.002182	10.18372	-6.975745	7.140569	9.912724	-6.666402	17.25994	6.1257	4.75
4348	49155.66	2	6.3	10	-6.5	7.002992	10.18362	-6.976298	7.144868	9.912567	-6.67067	17.62147	6.082394	4.75
4349	49166.68	2	6.3	10	-6.5	7.003846	10.18347	-6.976803	7.149615	9.912411	-6.67452	17.5986	6.088221	4.75
4350	49178.23	2	6.3	10	-6.5	7.004583	10.18334	-6.977182	7.154117	9.912151	-6.678714	17.90277	6.01447	4.75
4351	49189.21	2	6.3	10	-6.5	7.005268	10.18331	-6.9775	7.158499	9.912007	-6.682475	17.88546	6.017098	4.75
4352	49200.43	2	6.3	10	-6.5	7.005873	10.18319	-6.977808	7.163121	9.911797	-6.686183	18.05625	5.973588	4.75
4353	49211.39	2	6.3	10	-6.5	7.006414	10.18309	-6.977894	7.167528	9.91129	-6.690068	18.0452	5.975985	4.75
4354	49222.87	2	6.3	10	-6.5	7.006977	10.18295	-6.978102	7.171926	9.910991	-6.693754	18.10005	5.952183	4.75
4355	49233.77	2	6.3	10	-6.5	7.00735	10.18277	-6.978283	7.176388	9.910516	-6.697248	18.09034	5.956475	4.75
4356	49245.17	2	6.3	10	-6.5	7.007615	10.18265	-6.97815	7.18061	9.910104	-6.700695	18.07537	5.91301	4.75
4357	49256.12	2	6.3	10	-6.5	7.007884	10.18254	-6.978122	7.184633	9.909713	-6.704102	18.07107	5.914796	4.75
4358	49267.43	2	6.3	10	-6.5	7.007986	10.18242	-6.97809	7.188868	9.909138	-6.707321	17.91221	5.87291	4.75
4359	49278.6	2	6.3	10	-6.5	7.008053	10.18227	-6.977962	7.192907	9.908578	-6.710715	17.91314	5.874739	4.75
4360	49289.82	2	6.3	10	-6.5	7.008037	10.18209	-6.977819	7.196818	9.908087	-6.713786	17.60519	5.84879	4.75
4361	49301.37	2	6.3	10	-6.5	7.00781	10.18198	-6.977662	7.200709	9.907475	-6.716577	17.61165	5.84962	4.75
4362	49312.34	2	6.3	10	-6.5	7.007673	10.18189	-6.977366	7.204313	9.906928	-6.719504	16.51017	6.077012	4.750001
4363	49323.44	2	6.3	10	-6.5	7.007586	10.1818	-6.977155	7.207803	9.906505	-6.722233	16.51455	6.077316	4.75
4364	49334.24	2	6.3	10	-6.5	7.007442	10.18177	-6.976984	7.21134	9.905931	-6.724688	16.1255	6.089017	4.75
4365	49345.58	2	6.3	10	-6.5	7.007349	10.18175	-6.976631	7.214591	9.905446	-6.727231	16.13162	6.08736	4.75
4366	49356.95	2	6.3	10	-6.5	7.007377	10.18164	-6.976438	7.217876	9.904982	-6.72959	15.79688	6.122178	4.75
4367	49367.86	2	6.3	10	-6.5	7.007384	10.18177	-6.976285	7.221115	9.904525	-6.731757	15.79865	6.119251	4.75
4368	49379.03	2	6.3	10	-6.5	7.007288	10.18171	-6.975983	7.224335	9.904138	-6.733954	15.51354	6.158876	4.75
4369	49390.26	2	6.3	10	-6.5	7.007144	10.1816	-6.975704	7.227234	9.903791	-6.735898	15.51913	6.158959	4.750001
4370	49401.5	2	6.3	10	-6.5	7.006943	10.18151	-6.975437	7.230287	9.903182	-6.737572	15.19457	6.192851	4.749999
4371	49412.46	2	6.3	10	-6.5	7.006599	10.18131	-6.975086	7.233419	9.90279	-6.739131	15.20398	6.194072	4.75
4372	49431.84	2	6.3	10	-6.5	7.006114	10.18108	-6.974753	7.237798	9.901934	-6.741493	14.91108	6.208239	4.75
4373	49436.89	2	6.3	10	-6.5	7.005565	10.18091	-6.974397	7.239353	9.901679	-6.7422	14.78939	6.199034	4.749999
4374	49441.09	2	6.3	10	-6.5	7.005054	10.18071	-6.97396	7.240393	9.901528	-6.742696	14.80197	6.199766	4.75
4375	49453.09	2	6.3	10	-6.5	7.004087	10.1804	-6.973397	7.243232	9.901186	-6.743924	14.82307	6.201675	4.75
4376	49463.61	2	6.3	10	-6.5	7.002776	10.18016	-6.972687	7.246323	9.90093	-6.745047	14.85117	6.201544	4.749999
4377	49474.9	2	6.3	10	-6.5	7.001201	10.18002	-6.971855	7.249275	9.900747	-6.746212	14.88477	6.199288	4.75
4378	49486.07	2	6.3	10	-6.5	6.999163	10.1799	-6.970816	7.25219	9.900762	-6.747053	14.92797	6.195714	4.75
4379	49497.25	2	6.3	10	-6.5	6.99639	10.17989	-6.969514	7.255356	9.90069	-6.747857	14.98574	6.188816	4.75
4380	49508.32	2	6.3	10	-6.5	6.993429	10.18	-6.96802	7.25846	9.900817	-6.748714	15.04879	6.178948	4.75
4381	49519.45	2	6.3	10	-6.5	6.989768	10.1799	-6.966467	7.261419	9.900861	-6.749644	15.12389	6.172116	4.75
4382	49530.49	2	6.3	10	-6.5	6.985348	10.17998	-6.965013	7.264402	9.900975	-6.750404	15.21028	6.162948	4.749999
4383	49541.77	2	6.3	10	-6.5	6.980676	10.18039	-6.963336	7.267032	9.901199	-6.751268	15.30359	6.147162	4.749999
4384	49553.02	2	6.3	10	-6.5	6.975757	10.18047	-6.962352	7.269568	9.901252	-6.752125	15.3933	6.140404	4.75
4385	49564	2	6.3	10	-6.5	6.969982	10.18067	-6.961724	7.271806	9.901403	-6.752917	15.4928	6.133823	4.75
4386	49575.1	2	6.3	10	-6.5	6.964474	10.18123	-6.960906	7.273891	9.901514	-6.753694	15.59045	6.120269	4.750001
4387	49586.66	2	6.3	10	-6.5	6.958905	10.18137	-6.961294	7.275861	9.901818	-6.754428	7.010831	6.857496	4.750001
4388	49597.5	2	6.3	10	-6.5	6.953062	10.18157	-6.961881	7.277514	9.902003	-6.75567	7.085872	6.857072	4.75
4389	49609.13	2	6.3	10	-6.5	6.947553	10.18195	-6.962716	7.279314	9.902054	-6.756434	7.156471	6.855353	4.75
4390	49619.88	2	6.3	10	-6.5	6.942319	10.18204	-6.964252	7.281187	9.902291	-6.757073	7.223179	6.859748	4.749999
4391	49631.11	2	6.3	10	-6.5	6.93726	10.18225	-6.965594	7.283117	9.902496	-6.758044	2.63667	7.02995	4.75
4392	49642.31	2	6.3	10	-6.5	6.932559	10.18237	-6.967537	7.284715	9.902515	-6.758775	2.710832	7.035469	4.75
4393	49653.64	2	6.3	10	-6.5	6.928024	10.18229	-6.969488	7.286086	9.902722	-6.759069	2.782401	7.043852	4.75
4394	49664.67	2	6.3	10	-6.5	6.9243	10.18221	-6.971547	7.287784	9.902815	-6.75939	2.843079	7.052433	4.75
4395	49675.86	2	6.3	10	-6.5	6.920856	10.18194	-6.974154	7.288937	9.902698	-6.759823	2.902218	7.065639	4.749999
4396	49686.93	2	6.3	10	-6.5	6.917711	10.18155	-6.976236	7.290068	9.902478	-6.76032	2.954497	7.07842	4.750001
4397	49698.52	2	6.3	10	-6.5	6.915261	10.18119	-6.977929	7.290873	9.902279	-6.760646	2.995374	7.089372	4.75
4398	49709.47	2	6.3	10	-6.5	6.913209	10.18055	-6.980472	7.291662	9.902001	-6.760861	3.034507	7.106968	4.75
4399	49720.77	2	6.3	10	-6.5	6.910902	10.18003	-6.982207	7.29241	9.901629	-6.761216	3.073265	7.120116	4.75
4400	49731.92	2	6.3	10	-6.5	6.909512	10.17949	-6.983689	7.292891	9.901203	-6.761277	3.098446	7.132606	4.75
4401	49742.82	2	6.3	10	-6.5	6.907885	10.17869	-6.985565	7.293156	9.900518	-6.761038	3.128405	7.149785	4.75
4402	49754.11	2	6.3	10	-6.5	6.906323	10.17811	-6.986747	7.293399	9.900034	-6.760941	3.154387	7.161643	4.75
4403	49765.41	2	6.3	10	-6.5	6.905468	10.1776	-6.987753	7.293436	9.899263	-6.760504	3.170118	7.171984	4.75
4404	49776.41	2	6.3	10	-6.5	6.904446	10.17675	-6.989	7.293317	9.898578	-6.760069	3.18905	7.187545	4.750001
4405	49787.8	2	6.3	10	-6.5	6.903347	10.17625	-6.989806	7.293055	9.897866	-6.759632	3.207098	7.196946	4.75
4406	49798.92	2	6.3	10	-6.5	6.902879	10.17583	-6.990359	7.292668	9.897137	-6.759023	3.215657	7.204494	4.749999
